graphname,optimal_expectation,optimal_parameters,optimal_gamma,optimal_beta,initial_parameters,initial_gamma,initial_beta,num_layers,num_qubits,num_interactions,sim_time,n_restarts,mean_n_obj_calls,gamma_std_across_restarts,beta_std_across_restarts,graph_id,model,n,m,deg_mean,deg_std,clust_mean,assortativity,mis,exact_maxcut,approx_ratio
barabasi_821,6.7578138089990745,"[1.3441192585215758, 2.2119630292540906, 1.312504090102102, 1.2363977190540587]",1.3441192585215758,1.312504090102102,[1.72414847 2.24683366 0.9468185  0.8559005 ],1.7241484721289566,0.946818497059829,2,10,9,0.1990752220153808,1,168.0,0.0,0.0,821,barabasi,10,9,1.8,1.249,0.0,-0.5217,0.7,9,0.7508682009998972
watts_822,11.551612403883556,"[2.772141804968628, 2.4731536620149708, -1.1966708469106968, 3.141591337238035]",2.772141804968628,-1.1966708469106968,[1.72414847 2.24683366 0.9468185  0.8559005 ],1.7241484721289566,0.946818497059829,2,16,16,0.8039491176605225,1,454.0,0.0,0.0,822,watts,16,16,2.0,0.6124,0.1458,0.0805,0.5,15,0.7701074935922371
gnm_823,33.79928176140253,"[1.4068614232050627, 3.1259049654412916, 3.141428771256903, 2.136551853450256]",1.406861423205063,3.141428771256903,[1.72414847 2.24683366 0.9468185  0.8559005 ],1.7241484721289566,0.946818497059829,2,17,65,1.482797145843506,1,207.0,0.0,0.0,823,gnm,17,65,7.6471,1.3258,0.459,-0.0802,0.2353,45,0.7510951502533896
gnm_824,18.63655140616464,"[2.9752480360436167, 2.803305516826727, 1.9810994246627416, 1.8273851689174447]",2.9752480360436167,1.9810994246627416,[1.72414847 2.24683366 0.9468185  0.8559005 ],1.7241484721289566,0.946818497059829,2,12,29,1.168769121170044,1,422.0,0.0,0.0,824,gnm,12,29,4.8333,1.993,0.5421,-0.3986,0.3333,22,0.8471159730074835
barabasi_825,6.67994587442945,"[-0.3997111682838458, 3.1415913542901555, 2.8249805820727603, 2.2803989492053574]",-0.3997111682838458,2.8249805820727603,[1.72414847 2.24683366 0.9468185  0.8559005 ],1.7241484721289566,0.946818497059829,2,10,9,0.2110402584075927,1,163.0,0.0,0.0,825,barabasi,10,9,1.8,0.8718,0.0,-0.2203,0.5,9,0.7422162082699388
gnm_826,37.25810944488719,"[1.4276512290764174, 2.8760598689025914, 1.0980051449177515, 2.917561931775743]",1.4276512290764174,1.0980051449177517,[1.72414847 2.24683366 0.9468185  0.8559005 ],1.7241484721289566,0.946818497059829,2,18,68,2.320174217224121,1,277.0,0.0,0.0,826,gnm,18,68,7.5556,1.7708,0.4232,-0.1799,0.2778,48,0.7762106134351497
gnm_827,27.453538086480066,"[1.677982994764197, 2.9398548288125292, 2.788465912840509, 2.474741378824183]",1.677982994764197,2.788465912840509,[1.72414847 2.24683366 0.9468185  0.8559005 ],1.7241484721289566,0.946818497059829,2,13,51,0.9523196220397948,1,216.0,0.0,0.0,827,gnm,13,51,7.8462,1.0987,0.5978,-0.0526,0.2308,35,0.784386802470859
watts_828,7.535989921481814,"[2.949309681892963, 2.635267629033953, 1.909166940354036, 1.7508787221066586]",2.949309681892963,1.909166940354036,[1.72414847 2.24683366 0.9468185  0.8559005 ],1.7241484721289566,0.946818497059829,2,6,12,0.2397859096527099,1,206.0,0.0,0.0,828,watts,6,12,4.0,0.8165,0.8444,-0.4348,0.3333,8,0.9419987401852268
watts_829,9.311666476732997,"[0.5484591866369408, 2.8953766352442316, 1.9109043986679592, 0.8764842866122544]",0.5484591866369408,1.9109043986679592,[1.72414847 2.24683366 0.9468185  0.8559005 ],1.7241484721289566,0.946818497059829,2,12,12,0.2836675643920898,1,176.0,0.0,0.0,829,watts,12,12,2.0,0.7071,0.1389,-0.1429,0.5,11,0.8465151342484543
barabasi_830,13.649051480782086,"[1.4672716914553416, 2.1055376424995322, 1.2693059290379611, 2.7639390840839333]",1.4672716914553416,1.2693059290379611,[1.72414847 2.24683366 0.9468185  0.8559005 ],1.7241484721289566,0.946818497059829,2,20,19,0.9977285861968994,1,240.0,0.0,0.0,830,barabasi,20,19,1.9,1.8138,0.0,-0.3429,0.55,19,0.7183711305674783
gnm_831,43.81675662453858,"[1.861065533518303, 2.722301403592051, 1.5137511952564797, 1.222571561267608]",1.861065533518303,1.5137511952564795,[1.72414847 2.24683366 0.9468185  0.8559005 ],1.7241484721289566,0.946818497059829,2,15,83,1.6156327724456787,1,228.0,0.0,0.0,831,gnm,15,83,11.0667,1.6519,0.8081,-0.131,0.2,51,0.859152090677227
regular_832,13.437556591739565,"[2.7891611185551235, 1.693328054236263, 1.209977089107282, 2.2930227331162243]",2.7891611185551235,1.209977089107282,[1.72414847 2.24683366 0.9468185  0.8559005 ],1.7241484721289566,0.946818497059829,2,10,20,0.536736249923706,1,276.0,0.0,0.0,832,regular,10,20,4.0,0.0,0.35,0.0,0.3,16,0.8398472869837228
barabasi_833,16.829545430063465,"[2.834783495340628, 0.0854069688434643, 2.7767801441906346, 2.294394699491531]",2.834783495340628,2.7767801441906346,[1.72414847 2.24683366 0.9468185  0.8559005 ],1.7241484721289566,0.946818497059829,2,15,26,1.0176422595977783,1,366.0,0.0,0.0,833,barabasi,15,26,3.4667,2.2764,0.6241,-0.43,0.4667,19,0.8857655489507087
watts_834,14.446639403538892,"[1.3331045073354626, 2.1753944006554295, 1.697074390691395, 1.1974696518911343]",1.3331045073354626,1.697074390691395,[1.72414847 2.24683366 0.9468185  0.8559005 ],1.7241484721289566,0.946818497059829,2,20,20,1.0734405517578125,1,255.0,0.0,0.0,834,watts,20,20,2.0,1.0488,0.0417,-0.002,0.5,19,0.7603494422915207
watts_835,11.48241483319541,"[0.6041690992643816, 2.8459513961803764, 1.8957493779115961, 0.9008061419459298]",0.6041690992643816,1.895749377911596,[1.72414847 2.24683366 0.9468185  0.8559005 ],1.7241484721289566,0.946818497059829,2,14,14,0.646604061126709,1,441.0,0.0,0.0,835,watts,14,14,2.0,0.378,0.0,-0.037,0.5,14,0.8201724880853865
gnm_836,30.417251763119797,"[3.141592653589793, 1.7708506674916804, 3.134437390970403, 2.3624694490391978]",3.141592653589793,3.134437390970403,[1.72414847 2.24683366 0.9468185  0.8559005 ],1.7241484721289566,0.946818497059829,2,12,57,0.9986846446990968,1,223.0,0.0,0.0,836,gnm,12,57,9.5,0.7638,0.8488,-0.12,0.1667,35,0.869064336089137
gnm_837,15.441553049151397,"[2.941286577546112, 2.042386921536295, 1.8641394829369196, 1.6437286764707437]",2.941286577546112,1.86413948293692,[1.72414847 2.24683366 0.9468185  0.8559005 ],1.7241484721289566,0.946818497059829,2,10,26,0.5973272323608398,1,268.0,0.0,0.0,837,gnm,10,26,5.2,1.4,0.5905,-0.3224,0.3,19,0.8127133183763893
barabasi_838,22.86605043120071,"[2.87705388605411, 2.093160250189194, 1.9322779933362377, 1.5217946821314268]",2.87705388605411,1.9322779933362375,[1.72414847 2.24683366 0.9468185  0.8559005 ],1.7241484721289566,0.946818497059829,2,20,36,1.8784494400024412,1,287.0,0.0,0.0,838,barabasi,20,36,3.6,2.2,0.393,-0.3246,0.45,30,0.7622016810400236
gnm_839,4.918111665843753,"[0.5653920599210951, 2.880727048751962, 1.913212490710317, 0.84901562257178]",0.5653920599210951,1.913212490710317,[1.72414847 2.24683366 0.9468185  0.8559005 ],1.7241484721289566,0.946818497059829,2,7,6,0.1416552066802978,1,144.0,0.0,0.0,839,gnm,7,6,1.7143,0.6999,0.0,0.0,0.4286,6,0.8196852776406255
gnm_840,11.862679933909778,"[1.0278078695993444, 1.7975723257759382, 3.0246063003698316, 2.006485803115793]",1.0278078695993444,3.024606300369832,[1.72414847 2.24683366 0.9468185  0.8559005 ],1.7241484721289566,0.946818497059829,2,13,17,0.44032883644104,1,221.0,0.0,0.0,840,gnm,13,17,2.6154,1.2114,0.0385,-0.3353,0.5385,15,0.7908453289273185
gnm_841,33.15200092060738,"[1.6896241812661423, 2.829067998781425, 1.826772312886159, 1.3860452966575267]",1.6896241812661423,1.826772312886159,[1.72414847 2.24683366 0.9468185  0.8559005 ],1.7241484721289566,0.946818497059829,2,12,62,1.0924088954925537,1,225.0,0.0,0.0,841,gnm,12,62,10.3333,0.7454,0.9405,-0.1923,0.1667,36,0.920888914461316
regular_842,17.4467981946339,"[2.7910429912752504, 1.6949430019768197, 1.2075215583578593, 2.2939509749495848]",2.7910429912752504,1.2075215583578591,[1.72414847 2.24683366 0.9468185  0.8559005 ],1.7241484721289566,0.946818497059829,2,13,26,0.5651249885559082,1,240.0,0.0,0.0,842,regular,13,26,4.0,0.0,0.3462,0.0,0.3077,20,0.872339909731695
barabasi_843,4.538727717786969,"[1.3257704767601426, 2.2325680377884596, 1.7451150474351542, 1.1851002396353834]",1.3257704767601426,1.7451150474351542,[1.72414847 2.24683366 0.9468185  0.8559005 ],1.7241484721289566,0.946818497059829,2,7,6,0.1208827495574951,1,116.0,0.0,0.0,843,barabasi,7,6,1.7143,1.0302,0.0,-0.5,0.5714,6,0.7564546196311616
regular_844,18.53307751929143,"[2.997674203381302, 2.018452225795351, 3.141592653589793, 1.9556855165728806]",2.997674203381302,3.141592653589793,[1.72414847 2.24683366 0.9468185  0.8559005 ],1.7241484721289566,0.946818497059829,2,18,27,0.8643927574157715,1,223.0,0.0,0.0,844,regular,18,27,3.0,0.0,0.0556,0.0,0.3889,25,0.7413231007716573
regular_845,18.42148895092205,"[1.7710730317236358, 1.9285571130788741, 1.0581458534250645, 1.2693145382046715]",1.7710730317236358,1.0581458534250645,[1.72414847 2.24683366 0.9468185  0.8559005 ],1.7241484721289566,0.946818497059829,2,13,26,0.483973741531372,1,184.0,0.0,0.0,845,regular,13,26,4.0,0.0,0.1923,0.0,0.3846,22,0.8373404068600933
watts_846,6.666662571851703,"[0.9253890916615827, 1.8936883879417994, 2.8191514532070414, 2.2152653394197284]",0.9253890916615828,2.8191514532070414,[1.72414847 2.24683366 0.9468185  0.8559005 ],1.7241484721289566,0.946818497059829,2,8,8,0.1433851718902588,1,138.0,0.0,0.0,846,watts,8,8,2.0,0.0,0.0,0.0,0.5,8,0.8333328214814629
watts_847,8.284493311276929,"[0.35882201165170635, 2.374924409544362, 2.9318013094837694, 1.8119731536470318]",0.3588220116517063,2.9318013094837694,[1.72414847 2.24683366 0.9468185  0.8559005 ],1.7241484721289566,0.946818497059829,2,11,11,0.3383891582489013,1,229.0,0.0,0.0,847,watts,11,11,2.0,0.8528,0.197,-0.1524,0.5455,10,0.8284493311276929
watts_848,8.73110822995659,"[1.8111647184946627, 2.737369292849908, 2.842450846557818, 2.2267621511455804]",1.8111647184946629,2.842450846557818,[1.72414847 2.24683366 0.9468185  0.8559005 ],1.7241484721289566,0.946818497059829,2,8,16,0.212897777557373,1,137.0,0.0,0.0,848,watts,8,16,4.0,1.0,0.6375,-0.0833,0.25,12,0.7275923524963824
barabasi_849,7.469543983803566,"[1.6939321337242552, 1.9970865480935458, 1.0560423964887073, 2.7743305413549346]",1.6939321337242552,1.0560423964887071,[1.72414847 2.24683366 0.9468185  0.8559005 ],1.7241484721289566,0.946818497059829,2,11,10,0.2028210163116455,1,150.0,0.0,0.0,849,barabasi,11,10,1.8182,1.4025,0.0,-0.4685,0.5455,10,0.7469543983803566
watts_850,8.170057736249206,"[0.5330546883530228, 2.8939443128723594, 1.9186302160495199, 0.8327767134814148]",0.5330546883530228,1.91863021604952,[1.72414847 2.24683366 0.9468185  0.8559005 ],1.7241484721289566,0.946818497059829,2,10,10,0.4108710289001465,1,340.0,0.0,0.0,850,watts,10,10,2.0,0.7746,0.0,-0.1765,0.6,10,0.8170057736249206
barabasi_851,12.775565670250028,"[1.6738670633483164, 1.8461724349300872, 1.1420564662866135, 2.811612107229689]",1.6738670633483164,1.1420564662866135,[1.72414847 2.24683366 0.9468185  0.8559005 ],1.7241484721289566,0.946818497059829,2,12,20,0.3350136280059814,1,162.0,0.0,0.0,851,barabasi,12,20,3.3333,2.4267,0.5481,-0.5411,0.5,17,0.751503862955884
barabasi_852,15.953242342754988,"[1.7352785275900615, 1.8972574733338932, 1.1273212671558157, 1.285017685331633]",1.7352785275900615,1.1273212671558157,[1.72414847 2.24683366 0.9468185  0.8559005 ],1.7241484721289566,0.946818497059829,2,14,24,0.5860989093780518,1,208.0,0.0,0.0,852,barabasi,14,24,3.4286,1.879,0.3629,-0.2652,0.4286,19,0.8396443338292099
gnm_853,70.22761697212718,"[1.708023402615847, 2.3839628790176537, 1.1515011758727867, 1.5622377705560906]",1.708023402615847,1.1515011758727869,[1.72414847 2.24683366 0.9468185  0.8559005 ],1.7241484721289566,0.946818497059829,2,20,135,4.655095338821411,1,217.0,0.0,0.0,853,gnm,20,135,13.5,1.6583,0.7002,-0.0613,0.2,85,0.8262072584956138
gnm_854,14.1152923324235,"[2.917771418525575, 2.1556298288941362, 1.883252412441306, 1.5150572343906499]",2.917771418525575,1.883252412441306,[1.72414847 2.24683366 0.9468185  0.8559005 ],1.7241484721289566,0.946818497059829,2,11,23,0.4753644466400146,1,228.0,0.0,0.0,854,gnm,11,23,4.1818,1.3361,0.503,-0.2008,0.4545,18,0.7841829073568611
watts_855,4.489302161878186,"[1.8525188871663074, 2.60328929547333, 0.790528020215326, 2.0158984756894562]",1.8525188871663076,0.790528020215326,[1.72414847 2.24683366 0.9468185  0.8559005 ],1.7241484721289566,0.946818497059829,2,8,8,0.1609976291656494,1,129.0,0.0,0.0,855,watts,8,8,2.0,0.7071,0.2083,0.1429,0.5,7,0.6413288802683123
barabasi_856,15.33552936000332,"[2.945181118424697, 2.7673950000568146, 2.0257123602479643, 1.8470487468637038]",2.945181118424697,2.0257123602479643,[1.72414847 2.24683366 0.9468185  0.8559005 ],1.7241484721289566,0.946818497059829,2,13,22,0.6872124671936035,1,320.0,0.0,0.0,856,barabasi,13,22,3.3846,1.903,0.4021,-0.3456,0.3846,18,0.8519738533335178
watts_857,8.638469996395315,"[2.9019166574463346, 2.2719362607025584, 1.8806164081881038, 1.669628051946363]",2.901916657446334,1.880616408188104,[1.72414847 2.24683366 0.9468185  0.8559005 ],1.7241484721289566,0.946818497059829,2,7,14,0.1895089149475097,1,121.0,0.0,0.0,857,watts,7,14,4.0,0.7559,0.5905,-0.5556,0.4286,10,0.8638469996395315
watts_858,8.593563631522592,"[-0.3676776367117158, 3.135423950252558, 3.139507021375132, 1.9490327755562997]",-0.3676776367117158,3.139507021375132,[1.72414847 2.24683366 0.9468185  0.8559005 ],1.7241484721289566,0.946818497059829,2,12,12,0.2430911064147949,1,160.0,0.0,0.0,858,watts,12,12,2.0,0.8165,0.0833,0.1,0.5,11,0.7812330574111447
barabasi_859,11.031013056915606,"[1.2249254504974085, 2.5559218686513807, 1.1927812317764324, 1.292949056241042]",1.2249254504974083,1.1927812317764324,[1.72414847 2.24683366 0.9468185  0.8559005 ],1.7241484721289566,0.946818497059829,2,15,14,0.2975325584411621,1,170.0,0.0,0.0,859,barabasi,15,14,1.8667,1.4079,0.0,-0.4904,0.4667,14,0.7879295040654004
gnm_860,76.59908043756108,"[1.6799846312726852, 2.8870865661237257, 1.8112283232629127, 1.3569373704095122]",1.6799846312726852,1.8112283232629127,[1.72414847 2.24683366 0.9468185  0.8559005 ],1.7241484721289566,0.946818497059829,2,20,148,3.6672534942626953,1,289.0,0.0,0.0,860,gnm,20,148,14.8,1.6,0.7731,-0.1103,0.15,90,0.8511008937506788
barabasi_861,7.407435141306303,"[1.4291207981278344, 2.158840112390974, 1.1802447467629955, 2.776931453669815]",1.4291207981278344,1.1802447467629955,[1.72414847 2.24683366 0.9468185  0.8559005 ],1.7241484721289566,0.946818497059829,2,11,10,0.2956793308258056,1,241.0,0.0,0.0,861,barabasi,11,10,1.8182,1.6959,0.0,-0.6246,0.7273,10,0.7407435141306303
barabasi_862,4.140254246143741,"[0.3278897224867253, 2.404326478638786, 2.8002835940767827, 1.8139591889296107]",0.3278897224867253,2.8002835940767827,[1.72414847 2.24683366 0.9468185  0.8559005 ],1.7241484721289566,0.946818497059829,2,6,5,0.1248922348022461,1,166.0,0.0,0.0,862,barabasi,6,5,1.6667,1.1055,0.0,-0.7391,0.6667,5,0.8280508492287482
gnm_863,22.23745455669632,"[2.93147286879494, 1.6279092471301988, 3.141592653589793, 2.850396887006081]",2.93147286879494,3.141592653589793,[1.72414847 2.24683366 0.9468185  0.8559005 ],1.7241484721289566,0.946818497059829,2,10,41,0.4157657623291015,1,131.0,0.0,0.0,863,gnm,10,41,8.2,0.8718,0.9206,-0.2548,0.2,25,0.8894981822678528
barabasi_864,12.567878316871791,"[1.8505056833098672, 2.528175255086601, 1.3114522024346782, 1.840771666946469]",1.8505056833098672,1.3114522024346782,[1.72414847 2.24683366 0.9468185  0.8559005 ],1.7241484721289566,0.946818497059829,2,12,20,0.3195009231567383,1,175.0,0.0,0.0,864,barabasi,12,20,3.3333,1.8409,0.5738,-0.3568,0.5,16,0.785492394804487
barabasi_865,5.787753854166112,"[1.8320635405875039, 2.9760639749778477, 1.1404996680576325, 2.452625450077849]",1.832063540587504,1.1404996680576325,[1.72414847 2.24683366 0.9468185  0.8559005 ],1.7241484721289566,0.946818497059829,2,11,10,0.241363525390625,1,176.0,0.0,0.0,865,barabasi,11,10,1.8182,1.6959,0.0,-0.5546,0.6364,10,0.5787753854166112
watts_866,5.833330113069678,"[2.496156354601446, 1.893227029377789, 1.2487548306479237, 2.214726101030859]",2.496156354601446,1.2487548306479237,[1.72414847 2.24683366 0.9468185  0.8559005 ],1.7241484721289566,0.946818497059829,2,7,7,0.2260379791259765,1,251.0,0.0,0.0,866,watts,7,7,2.0,0.0,0.0,0.0,0.4286,6,0.972221685511613
watts_867,18.79023426038801,"[1.875882978713945, 2.9626716683003895, 1.183048084321976, 2.391548712648451]",1.875882978713945,1.183048084321976,[1.72414847 2.24683366 0.9468185  0.8559005 ],1.7241484721289566,0.946818497059829,2,17,34,0.5178561210632324,1,137.0,0.0,0.0,867,watts,17,34,4.0,1.1376,0.1059,-0.0683,0.3529,27,0.695934602236593
barabasi_868,13.783108001885068,"[2.369153098158735, 1.5543737795112893, 1.8469920488718943, 1.294889124780753]",2.369153098158735,1.8469920488718945,[1.72414847 2.24683366 0.9468185  0.8559005 ],1.7241484721289566,0.946818497059829,2,19,18,0.8444199562072754,1,299.0,0.0,0.0,868,barabasi,19,18,1.8947,1.8323,0.0,-0.6165,0.7368,18,0.7657282223269483
regular_869,9.242040058146811,"[2.79759124427324, 1.6788800006154851, 1.2044625486148597, 2.2933116932014044]",2.79759124427324,1.2044625486148597,[1.72414847 2.24683366 0.9468185  0.8559005 ],1.7241484721289566,0.946818497059829,2,7,14,0.2558178901672363,1,195.0,0.0,0.0,869,regular,7,14,4.0,0.0,0.5,0.0,0.2857,10,0.9242040058146811
regular_870,10.833348664906524,"[0.9259416915905451, 1.8934156124022703, 2.819247061030646, 2.215584461566538]",0.9259416915905452,2.819247061030646,[1.72414847 2.24683366 0.9468185  0.8559005 ],1.7241484721289566,0.946818497059829,2,13,13,0.3414368629455566,1,220.0,0.0,0.0,870,regular,13,13,2.0,0.0,0.0,0.0,0.3846,12,0.9027790554088769
regular_871,8.877967897220515,"[2.716402980857897, 2.1621967888703573, 2.543955159223898, 2.2909710081502594]",2.716402980857897,2.543955159223898,[1.72414847 2.24683366 0.9468185  0.8559005 ],1.7241484721289566,0.946818497059829,2,7,14,0.1362640857696533,1,116.0,0.0,0.0,871,regular,7,14,4.0,0.0,0.5,0.0,0.2857,10,0.8877967897220514
barabasi_872,11.394091556285208,"[1.6259534762829158, 1.9727854209015472, 1.0377311966641996, 2.753676584842696]",1.6259534762829158,1.0377311966641996,[1.72414847 2.24683366 0.9468185  0.8559005 ],1.7241484721289566,0.946818497059829,2,17,16,0.3230848312377929,1,148.0,0.0,0.0,872,barabasi,17,16,1.8824,1.6045,0.0,-0.4872,0.5294,16,0.7121307222678255
gnm_873,39.7051571299032,"[3.061970923147602, 2.8327528946623435, 1.8333745098093521, 1.6643782851486533]",3.061970923147602,1.833374509809352,[1.72414847 2.24683366 0.9468185  0.8559005 ],1.7241484721289566,0.946818497059829,2,13,73,1.4402406215667725,1,247.0,0.0,0.0,873,gnm,13,73,11.2308,1.0491,0.9489,-0.231,0.1538,42,0.9453608840453143
watts_874,7.692962459892527,"[0.4674524910857201, 2.955501473848103, 1.9077609593321887, 0.8404821435646446]",0.4674524910857201,1.9077609593321887,[1.72414847 2.24683366 0.9468185  0.8559005 ],1.7241484721289566,0.946818497059829,2,10,10,0.385646104812622,1,305.0,0.0,0.0,874,watts,10,10,2.0,1.0,0.0,-0.4286,0.6,9,0.8547736066547252
regular_875,23.03118617557486,"[1.807883874335087, 1.042933943548153, 2.931706365489112, 1.8187121638295352]",1.807883874335087,2.931706365489112,[1.72414847 2.24683366 0.9468185  0.8559005 ],1.7241484721289566,0.946818497059829,2,17,34,1.1182312965393066,1,250.0,0.0,0.0,875,regular,17,34,4.0,0.0,0.1765,0.0,0.3529,26,0.8858148529067253
regular_876,5.833330010520513,"[2.496156354601446, 1.893227029377789, 1.2487548306479237, 2.214726101030859]",2.496156354601446,1.2487548306479237,[1.72414847 2.24683366 0.9468185  0.8559005 ],1.7241484721289566,0.946818497059829,2,7,7,0.2626538276672363,1,251.0,0.0,0.0,876,regular,7,7,2.0,0.0,0.0,0.0,0.4286,6,0.9722216684200854
barabasi_877,8.170448194429255,"[2.1231081274581634, 1.5442901804035458, 1.770097669946733, 1.2655076214450158]",2.123108127458164,1.770097669946733,[1.72414847 2.24683366 0.9468185  0.8559005 ],1.7241484721289566,0.946818497059829,2,12,11,0.3336844444274902,1,235.0,0.0,0.0,877,barabasi,12,11,1.8333,1.4625,0.0,-0.4318,0.5833,11,0.7427680176753868
regular_878,4.999998179235263,"[0.9254719896820817, 1.8935618976420174, 2.81916372348132, 2.2153399264156954]",0.9254719896820816,2.81916372348132,[1.72414847 2.24683366 0.9468185  0.8559005 ],1.7241484721289566,0.946818497059829,2,6,6,0.1457910537719726,1,142.0,0.0,0.0,878,regular,6,6,2.0,0.0,0.0,0.0,0.5,6,0.8333330298725438
regular_879,25.0143171162009,"[1.3231408363295762, 2.0890957404202615, 1.7807234944662624, 1.2964642632579662]",1.3231408363295762,1.7807234944662624,[1.72414847 2.24683366 0.9468185  0.8559005 ],1.7241484721289566,0.946818497059829,2,18,36,1.434183120727539,1,276.0,0.0,0.0,879,regular,18,36,4.0,0.0,0.0556,0.0,0.3333,30,0.8338105705400299
barabasi_880,25.618887661858498,"[1.393965564683108, 1.9670507328390952, 0.08649070115925893, 1.2381716060773424]",1.393965564683108,0.0864907011592589,[1.72414847 2.24683366 0.9468185  0.8559005 ],1.7241484721289566,0.946818497059829,2,17,42,2.101296901702881,1,438.0,0.0,0.0,880,barabasi,17,42,4.9412,1.8934,0.38,-0.1047,0.2941,31,0.8264157310276935
barabasi_881,4.556658491957933,"[0.9234202190929988, 2.7877501429582505, 1.075683792725386, 1.2282049104910162]",0.9234202190929988,1.075683792725386,[1.72414847 2.24683366 0.9468185  0.8559005 ],1.7241484721289566,0.946818497059829,2,6,5,0.1556553840637207,1,195.0,0.0,0.0,881,barabasi,6,5,1.6667,1.4907,0.0,-1.0,0.8333,5,0.9113316983915866
barabasi_882,6.469363507560587,"[0.34363248222957476, 2.3862187753152555, 2.8396095425713694, 1.8075594232916692]",0.3436324822295747,2.839609542571369,[1.72414847 2.24683366 0.9468185  0.8559005 ],1.7241484721289566,0.946818497059829,2,9,8,0.1348986625671386,1,119.0,0.0,0.0,882,barabasi,9,8,1.7778,1.0304,0.0,-0.3793,0.5556,8,0.8086704384450734
gnm_883,6.6930613341974095,"[3.129180051166598, 1.849078065292214, 3.141592653589793, 1.993432506512972]",3.129180051166598,3.141592653589793,[1.72414847 2.24683366 0.9468185  0.8559005 ],1.7241484721289566,0.946818497059829,2,6,12,0.2038533687591552,1,136.0,0.0,0.0,883,gnm,6,12,4.0,0.8165,0.8444,-0.4348,0.3333,8,0.8366326667746762
watts_884,18.990944545859303,"[2.890895739009581, 2.1444758721497346, 1.9219354212376343, 1.5870440625372528]",2.890895739009581,1.9219354212376345,[1.72414847 2.24683366 0.9468185  0.8559005 ],1.7241484721289566,0.946818497059829,2,15,30,0.6750657558441162,1,198.0,0.0,0.0,884,watts,15,30,4.0,1.2649,0.2625,-0.2319,0.4,24,0.791289356077471
barabasi_885,33.082724863766266,"[0.28067710867230394, 3.0491696829735853, 1.9495966580712962, 0.8141589821808612]",0.2806771086723039,1.949596658071296,[1.72414847 2.24683366 0.9468185  0.8559005 ],1.7241484721289566,0.946818497059829,2,20,51,2.5097439289093018,1,281.0,0.0,0.0,885,barabasi,20,51,5.1,2.0469,0.2441,-0.0943,0.3,39,0.8482749965068274
regular_886,5.939224757254124,"[3.141592653589793, 1.8562262107023852, 3.100941622730977, 1.9192124238695514]",3.141592653589793,3.100941622730977,[1.72414847 2.24683366 0.9468185  0.8559005 ],1.7241484721289566,0.946818497059829,2,6,9,0.1193165779113769,1,112.0,0.0,0.0,886,regular,6,9,3.0,0.0,0.3333,0.0,0.3333,7,0.848460679607732
regular_887,11.66668432788669,"[0.925400680921618, 1.893704959451543, 2.8192229255285968, 2.2152166067251864]",0.925400680921618,2.8192229255285968,[1.72414847 2.24683366 0.9468185  0.8559005 ],1.7241484721289566,0.946818497059829,2,14,14,0.412189245223999,1,245.0,0.0,0.0,887,regular,14,14,2.0,0.0,0.0,0.0,0.3571,14,0.8333345948490493
watts_888,24.70142096750624,"[1.3633245788268709, 2.037983417488018, 0.13328420322614676, 2.7921215873049396]",1.3633245788268709,0.1332842032261467,[1.72414847 2.24683366 0.9468185  0.8559005 ],1.7241484721289566,0.946818497059829,2,19,38,1.5679466724395752,1,320.0,0.0,0.0,888,watts,19,38,4.0,1.2566,0.1737,-0.1465,0.4211,30,0.8233806989168747
watts_889,7.275397855434676,"[-0.36644791941987864, 3.136645027365249, 3.1415867499238237, 1.9631821157346123]",-0.3664479194198786,3.141586749923824,[1.72414847 2.24683366 0.9468185  0.8559005 ],1.7241484721289566,0.946818497059829,2,10,10,0.2288370132446289,1,154.0,0.0,0.0,889,watts,10,10,2.0,0.8944,0.0,-0.25,0.5,9,0.8083775394927417
gnm_890,40.81901113761298,"[1.7080448097202656, 2.9076335583185244, 2.7016910593230543, 2.183130030752261]",1.7080448097202656,2.7016910593230543,[1.72414847 2.24683366 0.9468185  0.8559005 ],1.7241484721289566,0.946818497059829,2,20,79,3.1219656467437744,1,260.0,0.0,0.0,890,gnm,20,79,7.9,2.2113,0.3754,-0.0901,0.25,59,0.69184764640022
watts_891,7.861561009746568,"[1.5508588732331576, 1.9485887955671606, 1.1207264990339412, 2.772832812653202]",1.5508588732331576,1.1207264990339412,[1.72414847 2.24683366 0.9468185  0.8559005 ],1.7241484721289566,0.946818497059829,2,11,11,0.51613450050354,1,335.0,0.0,0.0,891,watts,11,11,2.0,0.7385,0.1515,-0.3509,0.4545,10,0.7861561009746568
watts_892,9.578985813165607,"[1.5802422841510344, 1.9428057251836606, -0.04216278648424847, 2.749593823332016]",1.5802422841510344,-0.0421627864842484,[1.72414847 2.24683366 0.9468185  0.8559005 ],1.7241484721289566,0.946818497059829,2,13,13,0.3017566204071045,1,178.0,0.0,0.0,892,watts,13,13,2.0,0.6794,0.0,-0.3188,0.4615,12,0.7982488177638006
gnm_893,17.369987641106775,"[2.97826342331308, 2.8057670940309896, 1.9875510629654398, 1.8178634143754016]",2.97826342331308,1.98755106296544,[1.72414847 2.24683366 0.9468185  0.8559005 ],1.7241484721289566,0.946818497059829,2,11,27,0.7868611812591553,1,319.0,0.0,0.0,893,gnm,11,27,4.9091,1.2398,0.471,-0.0619,0.2727,20,0.8684993820553387
