n,deg_mean_r,clust_mean_r,mis_r,count,gamma1_std,gamma2_std,beta1_std,beta2_std,gamma1_mean,gamma2_mean,beta1_mean,beta2_mean,approx_mean,models
16,11.625,0.755,0.188,1,0.0,0.0,0.0,0.0,1.7216861327827138,2.87231867213949,1.3919403350600457,2.52639616458183,0.8705752221647914,['gnm']
16,14.625,0.975,0.125,1,0.0,0.0,0.0,0.0,1.6791246677108265,3.141592653589793,2.254025196128148,2.732648309857148,0.9585523086711544,['gnm']
17,1.882,0.0,0.529,1,0.0,0.0,0.0,0.0,1.6259534762829158,1.9727854209015472,1.0377311966641996,2.753676584842696,0.7121307222678255,['barabasi']
17,1.882,0.0,0.588,1,0.0,0.0,0.0,0.0,0.850820709447129,2.7811155216207446,1.2363371530255107,1.3346460160409384,0.7512829181527042,['barabasi']
17,1.882,0.0,0.647,1,0.0,0.0,0.0,0.0,1.3771110849949815,2.2590491398142847,1.1577379916358301,1.233619272305755,0.7554977318938415,['barabasi']
17,2.0,0.0,0.412,2,8.980856487590153e-06,4.497839726049746e-05,0.00012720762087940518,5.403044046485674e-06,2.4971125717452853,1.8930118890516563,1.2481203996872814,2.215656700178644,0.8854174155778656,['regular']
17,2.0,0.0,0.471,7,0.4346772978565486,0.4316039041406206,0.9050334087567848,0.5708352558760345,0.8236728849216491,2.143083522054802,2.5191465248890452,1.9228027122662945,0.7921784710541251,"['watts', 'regular']"
17,2.0,0.0,0.529,9,0.8835249923174044,0.35105933823926855,0.9695910206561758,0.5947910945203526,1.1515622042622558,2.3652766706897332,2.0430722642759838,1.6690888862972693,0.761102226854585,['watts']
17,2.0,0.098,0.471,1,0.0,0.0,0.0,0.0,2.7712383686208284,2.5694370919294505,0.3779425634883169,3.141592653589793,0.7631490560703211,['watts']
17,2.0,0.098,0.529,1,0.0,0.0,0.0,0.0,-0.3613891483983793,3.132023542133259,3.131455331884569,1.959742638030412,0.7649895431540975,['watts']
17,3.176,0.237,0.412,1,0.0,0.0,0.0,0.0,1.3485532914752159,2.0732209315636956,0.06276484657836624,2.7954917661723897,0.7965822300726276,['gnm']
17,3.529,0.17,0.471,1,0.0,0.0,0.0,0.0,2.198806035627753,1.9455161391531774,1.2684973502615746,1.8662615044589415,0.6086078774636764,['barabasi']
17,3.529,0.245,0.471,1,0.0,0.0,0.0,0.0,1.8515539611097331,2.58338391389026,1.2007248725366382,1.8629807823234967,0.6410555275847645,['barabasi']
17,3.529,0.298,0.412,1,0.0,0.0,0.0,0.0,1.1621549703026797,1.7107264089402603,3.0623119650571837,1.9780149923209784,0.7695928305158233,['barabasi']
17,3.529,0.39,0.529,1,0.0,0.0,0.0,0.0,1.8470022944870923,2.507949157749289,1.3183157464008426,1.854669281742471,0.7046849713711566,['barabasi']
17,4.0,0.106,0.353,1,0.0,0.0,0.0,0.0,1.875882978713945,2.9626716683003895,1.183048084321976,2.391548712648451,0.695934602236593,['watts']
17,4.0,0.118,0.353,1,0.0,0.0,0.0,0.0,0.7885617025196057,2.096946457945683,3.141592653589793,1.94474980990458,0.8506833670126791,['regular']
17,4.0,0.147,0.353,3,1.2408739312102508,0.022198311235869753,0.7856613983347268,0.36067088259201985,1.4690801886827565,2.1217873740315354,2.687990833769341,1.7317904827668729,0.8204599280854795,['regular']
17,4.0,0.176,0.294,1,0.0,0.0,0.0,0.0,0.2018279299236475,1.9424795416726255,2.646944174466947,1.2942727420845146,0.8508119518834126,['regular']
17,4.0,0.176,0.353,1,0.0,0.0,0.0,0.0,1.807883874335087,1.042933943548153,2.931706365489112,1.8187121638295352,0.8858148529067253,['regular']
17,4.0,0.206,0.294,1,0.0,0.0,0.0,0.0,2.788419550963904,1.7038317749110856,1.222184325614172,2.294009635239025,0.8943785398511627,['regular']
17,4.0,0.206,0.353,1,0.0,0.0,0.0,0.0,2.7850695734576054,1.703910039712234,1.2325494379050037,2.2762004405602885,0.8883098636724573,['regular']
17,4.0,0.22,0.353,1,0.0,0.0,0.0,0.0,-0.24976437343926322,3.140962423188347,3.1400710652532418,1.9334272715945828,0.7779082652066946,['watts']
17,4.0,0.253,0.529,1,0.0,0.0,0.0,0.0,2.950557196518871,2.786858655148614,2.0426748774067125,1.8472441467397687,0.8348386305132414,['watts']
17,4.0,0.267,0.412,1,0.0,0.0,0.0,0.0,0.984515640524392,1.9102654629881703,3.141592653589793,1.9211134398661796,0.7965898816376865,['watts']
17,4.0,0.345,0.353,1,0.0,0.0,0.0,0.0,2.896896590259117,2.2588814498488117,1.9115585254353706,1.5755594287088481,0.7927396684500416,['watts']
17,4.706,0.294,0.294,1,0.0,0.0,0.0,0.0,0.8832977768916552,2.4842372076507035,1.587573375555396,1.2229749383668858,0.8212770594613856,['gnm']
17,4.941,0.352,0.353,1,0.0,0.0,0.0,0.0,1.2967265962436096,2.8652661346418964,1.0393343501590546,1.3085221381722891,0.6544830809213676,['barabasi']
17,4.941,0.374,0.353,1,0.0,0.0,0.0,0.0,2.93268164284947,1.7645883179053277,1.9305970476096612,1.4882516125505783,0.7749976966414001,['barabasi']
17,4.941,0.38,0.294,1,0.0,0.0,0.0,0.0,1.393965564683108,1.9670507328390952,0.08649070115925893,1.2381716060773424,0.8264157310276935,['barabasi']
17,4.941,0.413,0.353,1,0.0,0.0,0.0,0.0,2.9434043609447156,2.0328779840825733,1.8512777619267493,1.7450434210447605,0.7898695279484169,['barabasi']
17,4.941,0.468,0.412,1,0.0,0.0,0.0,0.0,1.2698421170697043,1.5872768832379542,2.869469529962519,1.958299949953819,0.790652274710567,['barabasi']
17,4.941,0.531,0.412,1,0.0,0.0,0.0,0.0,1.913957346794376,3.05937303864158,1.26900688701221,2.2389285248338204,0.7600973342852189,['barabasi']
17,5.059,0.436,0.294,1,0.0,0.0,0.0,0.0,2.9861973549949115,0.4424438917940873,0.24057151119517256,2.9276749688820827,0.8704158232842052,['gnm']
17,5.647,0.31,0.294,1,0.0,0.0,0.0,0.0,1.3937658415823515,2.8429426569385643,2.644036075442057,2.904468421382928,0.7630754442549378,['gnm']
17,7.059,0.423,0.235,1,0.0,0.0,0.0,0.0,1.098345030898793,1.8632420991148826,3.1321879004700612,1.8827421872836685,0.8137026257702148,['gnm']
17,7.059,0.453,0.353,1,0.0,0.0,0.0,0.0,1.8220880955740706,3.141592653589793,1.5916489552931536,1.9434130183097578,0.738270561918508,['gnm']
17,7.529,0.476,0.235,1,0.0,0.0,0.0,0.0,1.7900693620445598,1.521786098749292,1.6118875176735687,1.2653339282963183,0.8206976731884471,['gnm']
17,7.647,0.459,0.235,1,0.0,0.0,0.0,0.0,1.4068614232050627,3.1259049654412916,3.141428771256903,2.136551853450256,0.7510951502533896,['gnm']
17,8.0,0.467,0.294,1,0.0,0.0,0.0,0.0,0.9075722567100961,2.3977872946722396,1.5745983272088275,1.2838466855379722,0.7894393169003758,['gnm']
17,8.235,0.496,0.235,1,0.0,0.0,0.0,0.0,1.7221339078204794,2.7914560212615545,1.8154805757240458,1.3479702145719292,0.760698664785206,['gnm']
17,8.588,0.536,0.235,1,0.0,0.0,0.0,0.0,1.5837081074823798,1.7243827027066252,1.1184056017270132,1.2904126752508582,0.8424668616679862,['gnm']
17,10.118,0.634,0.235,1,0.0,0.0,0.0,0.0,0.13846552428302655,1.5531826308145873,2.887420758014657,3.141414136238703,0.8646507522626944,['gnm']
17,10.353,0.647,0.176,1,0.0,0.0,0.0,0.0,3.003712608102245,1.667955499969099,1.8694897782764683,1.7384368565882322,0.8553730180407101,['gnm']
17,11.765,0.759,0.176,1,0.0,0.0,0.0,0.0,2.0703877176046546,1.9198132723326053,2.9317121767815735,1.9878526995464147,0.8094846324271863,['gnm']
17,12.706,0.775,0.118,1,0.0,0.0,0.0,0.0,1.7715617794869363,3.0718035763602143,1.2895985603933204,2.299662451367895,0.8565808302999114,['gnm']
17,13.059,0.803,0.176,1,0.0,0.0,0.0,0.0,1.6717372455852417,2.861393009926854,1.828017344488552,1.4048203979757352,0.8839573425119577,['gnm']
17,13.294,0.848,0.176,1,0.0,0.0,0.0,0.0,3.0417957778028635,2.925590679562326,1.919186087864589,1.782737065393634,0.9261212166691596,['gnm']
17,13.412,0.84,0.118,1,0.0,0.0,0.0,0.0,1.733988558919112,3.064427079515921,1.128554287537237,2.414963870227571,0.8699693029455696,['gnm']
17,13.529,0.862,0.176,1,0.0,0.0,0.0,0.0,2.8387971301952257,1.7226525095357665,3.141592653589793,2.671852458541486,0.8907330361740957,['gnm']
17,13.647,0.839,0.176,1,0.0,0.0,0.0,0.0,3.0386574159856488,1.743332145898604,1.804318230966554,1.7090975826787311,0.888569339107931,['gnm']
17,14.471,0.905,0.118,1,0.0,0.0,0.0,0.0,1.4861408712145596,2.890275172797298,1.208361919049775,1.3970784869076418,0.9138547014135436,['gnm']
17,14.588,0.918,0.118,1,0.0,0.0,0.0,0.0,2.8757055191634215,1.7181329419990887,1.6901156569177531,2.297540592375235,0.9152667291387846,['gnm']
18,1.889,0.0,0.556,3,1.2749927050367926,0.8758125616306843,0.5219122631269523,0.2978772247253846,1.71901414476237,1.7063606469462511,2.21107615486429,1.4691566439214956,0.788004038869377,['barabasi']
18,1.889,0.0,0.611,2,0.028494685222386792,0.07331264455081629,0.01254318432418476,0.0004328018869752459,0.3021227783064251,2.4390353437249734,2.8152645445129507,1.8154894523731473,0.7866989116422136,['barabasi']
18,2.0,0.0,0.444,4,0.27023327323146545,0.23244903757234206,0.0519313577231427,0.18935111306114336,0.7914306396224625,2.0094399150125053,2.8451005174645347,2.121092425540196,0.8215539894723167,"['regular', 'watts']"
18,2.0,0.0,0.5,4,0.8112688190946918,0.42682934461795674,0.7405406240550712,0.5831031436120404,1.0089087040000304,2.31505937502539,2.2629937787983208,1.7194817599598449,0.7897257243420562,['watts']
18,2.0,0.13,0.444,1,0.0,0.0,0.0,0.0,0.4360787741863253,2.281290230258703,2.9452819726836816,1.8438240095280038,0.815099775230267,['watts']
18,3.0,0.056,0.389,3,0.6273584454934036,1.6945820247079164,1.4665603766631456,0.7813389464551774,2.2732647532454333,1.2678617091581925,1.7173212380139926,2.0409996934280397,0.8195219602689826,['regular']
18,3.556,0.083,0.5,1,0.0,0.0,0.0,0.0,2.879058382450192,2.146845079247383,1.9584567380187403,1.497884261986483,0.7002972153159538,['barabasi']
18,3.556,0.292,0.444,1,0.0,0.0,0.0,0.0,1.7862649714927727,2.5659508016839956,0.9590240332556277,1.9456268143004811,0.6282385175407534,['barabasi']
18,3.556,0.339,0.5,1,0.0,0.0,0.0,0.0,1.8926245433777018,2.468392190556936,1.2974046346543764,1.8306178809531246,0.7326101115088,['barabasi']
18,3.556,0.48,0.444,1,0.0,0.0,0.0,0.0,1.886563173734623,0.9892570918353172,3.1414200704248167,1.9249181672382658,0.8009941110958165,['barabasi']
18,3.556,0.488,0.444,1,0.0,0.0,0.0,0.0,1.7355148208811606,1.1156289890111637,2.9181219751921685,1.8662478217978338,0.8587619054859187,['barabasi']
18,4.0,0.056,0.333,2,0.0718669056188829,0.2595810096480133,0.7149032463291444,0.7267047714937781,1.2723232600235705,1.9055442482309006,2.2862364278378773,1.810322135101837,0.8457685524937051,['regular']
18,4.0,0.111,0.333,1,0.0,0.0,0.0,0.0,1.215292130395667,1.712722736176349,2.7996861312557506,2.298896106009053,0.8963198914651845,['regular']
18,4.0,0.139,0.333,1,0.0,0.0,0.0,0.0,1.7701469248023574,1.9292109044237455,1.0527916359549128,1.2785949212554852,0.849684361366461,['regular']
18,4.0,0.167,0.333,1,0.0,0.0,0.0,0.0,1.3278352206705226,2.1066483305345,1.7836298490735625,1.3206184521179942,0.8734310875874004,['regular']
18,4.0,0.194,0.333,2,0.8471799911827891,0.07560777078113333,0.008467629437814985,0.7608850751705184,2.1878680499596967,1.7584369017161041,1.2177778668258163,1.7527797771756823,0.8232245680220128,"['watts', 'regular']"
18,4.0,0.213,0.333,1,0.0,0.0,0.0,0.0,0.35092433122508027,3.0086727286940533,1.9234250796965948,0.8426118297230525,0.84908986829702,['watts']
18,4.0,0.233,0.389,1,0.0,0.0,0.0,0.0,1.7518230550292815,2.9365961424672906,0.8059372552713152,2.6982082388738666,0.6660684511478042,['watts']
18,4.0,0.27,0.333,1,0.0,0.0,0.0,0.0,2.0064831043238893,2.4288141884114554,1.9036842589925755,1.2809007873539875,0.6829335285126057,['watts']
18,4.0,0.272,0.389,1,0.0,0.0,0.0,0.0,2.91032914398962,0.5245411298018505,1.7810079092509508,2.8942021123264983,0.805644230675036,['watts']
18,4.0,0.337,0.389,1,0.0,0.0,0.0,0.0,2.011856986244564,2.994950377146774,2.859500703600522,0.7430471374250887,0.6775732015157345,['watts']
18,4.0,0.404,0.333,1,0.0,0.0,0.0,0.0,2.9062218587952002,2.1540469137517553,1.8932364403428332,1.5221728200576405,0.836431789622636,['watts']
18,4.0,0.459,0.278,1,0.0,0.0,0.0,0.0,2.920163611600506,2.107780102412276,1.862108416302049,1.4600916793624428,0.8381143062092907,['watts']
18,4.111,0.291,0.333,1,0.0,0.0,0.0,0.0,1.6390365585783475,1.7950185428338095,1.169531282984989,1.237020389223069,0.777321607363267,['gnm']
18,5.0,0.297,0.389,1,0.0,0.0,0.0,0.0,1.4051862849236598,2.838233731870571,2.6504164685053038,2.875935828601369,0.6822119778360057,['barabasi']
18,5.0,0.332,0.278,1,0.0,0.0,0.0,0.0,2.927510298916566,2.024090005029472,1.9039007835197528,1.6632766834577999,0.7899715989589027,['barabasi']
18,5.0,0.356,0.444,1,0.0,0.0,0.0,0.0,1.8204194915254988,2.504800873483518,1.886303555610123,1.3511936651594856,0.718204648464254,['barabasi']
18,5.0,0.383,0.389,1,0.0,0.0,0.0,0.0,0.27893453539569524,3.0537835227292462,1.953723152049435,2.3922458013952577,0.8476377884648284,['barabasi']
18,5.0,0.426,0.389,1,0.0,0.0,0.0,0.0,1.2555098640691766,2.821815816109678,0.8559161080284068,1.2383490784278357,0.6965571294471576,['barabasi']
18,6.111,0.318,0.278,1,0.0,0.0,0.0,0.0,1.2410674919896825,1.7021436201214564,3.1170879432111667,1.9074825435170726,0.8032234297723176,['gnm']
18,6.111,0.338,0.278,1,0.0,0.0,0.0,0.0,2.0149314524393014,2.320383660708247,1.8212008763444067,1.2673655712040004,0.6929863591923534,['gnm']
18,6.667,0.397,0.222,1,0.0,0.0,0.0,0.0,1.3282023475756217,2.831913101813921,0.549574791098917,1.8392178714398004,0.7208337941080137,['gnm']
18,7.111,0.357,0.278,1,0.0,0.0,0.0,0.0,1.721447625113495,2.869002058017533,2.831746585850934,1.8692271315943116,0.6993991152540319,['gnm']
18,7.556,0.423,0.278,1,0.0,0.0,0.0,0.0,1.4276512290764174,2.8760598689025914,1.0980051449177515,2.917561931775743,0.7762106134351497,['gnm']
18,7.889,0.473,0.278,1,0.0,0.0,0.0,0.0,1.2190029208306403,1.7535562274652432,3.1191228615225497,1.8696015851181857,0.8485761542448897,['gnm']
18,10.556,0.599,0.222,1,0.0,0.0,0.0,0.0,1.4617179943593146,2.930386872237716,2.050993300340586,1.8268179716153232,0.8056059567451501,['gnm']
18,11.444,0.678,0.222,1,0.0,0.0,0.0,0.0,3.014459768601774,1.6737588116438817,1.8117658960882723,3.141592653589793,0.8659953263207466,['gnm']
18,11.889,0.682,0.222,1,0.0,0.0,0.0,0.0,1.7391042449557328,2.785645700123886,1.8542737260250974,1.334898812695117,0.783855033630639,['gnm']
18,13.111,0.758,0.167,1,0.0,0.0,0.0,0.0,2.8667458598869575,1.963596894135497,3.0641523317741806,2.2109279530003243,0.8476526168185559,['gnm']
18,13.444,0.781,0.167,1,0.0,0.0,0.0,0.0,1.7314809297950704,2.835802342075322,2.9447332536781703,2.430721126374805,0.8368694747835658,['gnm']
18,13.889,0.828,0.167,1,0.0,0.0,0.0,0.0,3.141592653589793,1.71432317355305,2.390371037467115,1.9452374058495008,0.87276617390593,['gnm']
18,14.667,0.87,0.167,1,0.0,0.0,0.0,0.0,2.8205595064573323,1.7402370194142633,3.141592653589793,2.5925515328632027,0.8627680286507008,['gnm']
18,14.778,0.872,0.167,1,0.0,0.0,0.0,0.0,2.8451161988791243,1.7482416484516403,3.141592653589793,2.761611128453673,0.8680666871178244,['gnm']
18,16.222,0.954,0.111,1,0.0,0.0,0.0,0.0,2.202709544939844,1.7732690360311103,1.7179850823694873,1.301837488486611,0.91674703915282,['gnm']
18,16.556,0.974,0.111,1,0.0,0.0,0.0,0.0,3.079344965847235,1.5697957916574832,3.141592653589793,3.141592653589793,0.919768690981623,['gnm']
19,1.895,0.0,0.526,1,0.0,0.0,0.0,0.0,1.7506619540807522,1.9304673157848558,0.3614824019020587,2.7775036665753072,0.7241030449077148,['barabasi']
19,1.895,0.0,0.632,2,1.1564616962843988,0.39716389837908683,1.1510739858576542,0.398665596154418,1.0868043862943195,2.7457189712071335,1.97645255364595,2.109446830027157,0.7094303738373267,['barabasi']
19,1.895,0.0,0.684,1,0.0,0.0,0.0,0.0,2.005995287379636,2.0731964802838814,1.918647387133971,1.2796589303869812,0.7373054840747476,['barabasi']
19,1.895,0.0,0.737,1,0.0,0.0,0.0,0.0,2.369153098158735,1.5543737795112893,1.8469920488718943,1.294889124780753,0.7657282223269483,['barabasi']
19,2.0,0.0,0.421,3,0.0002167306749468765,0.0004911116309057701,0.00013021448689493935,0.00022164254506510221,0.9267129724771594,1.8927824018068156,2.819306215119381,2.2157200992265866,0.8796306404868917,['regular']
19,2.0,0.0,0.474,2,1.0148354203741023,0.49385372660312077,1.2932465969403966,0.3795127342696865,1.1860973509878152,2.6106266923607406,2.0579978466603475,2.151926525876564,0.6746526158343653,['watts']
19,2.0,0.0,0.526,3,0.8946819460969813,0.3461283176169897,1.3152228902221181,0.5730060684193476,1.0059643173636736,2.4815343468558866,1.558350617835172,1.5343115287103688,0.7522585589391237,['watts']
19,2.0,0.088,0.421,1,0.0,0.0,0.0,0.0,-0.3731243851219768,3.141559040325184,3.1246657038748986,1.967002648745745,0.7632715942320663,['watts']
19,3.579,0.316,0.421,1,0.0,0.0,0.0,0.0,1.0275780830805112,1.8419923501038367,3.141592653589793,1.940514372992277,0.7466740718881093,['barabasi']
19,3.579,0.334,0.474,1,0.0,0.0,0.0,0.0,2.8928679187472275,2.0085348758015593,1.9385420774162117,1.4533821075858941,0.8094129888075153,['barabasi']
19,3.579,0.416,0.421,1,0.0,0.0,0.0,0.0,1.7604645369561882,1.1172656682058075,3.141592653589793,1.9284593008061672,0.7927528271166261,['barabasi']
19,4.0,0.079,0.316,1,0.0,0.0,0.0,0.0,1.3251795465080218,2.091745349408087,1.7806422581457928,1.3030725540562227,0.8750929015651863,['regular']
19,4.0,0.158,0.368,1,0.0,0.0,0.0,0.0,1.7665590323543947,1.935770834046091,1.0705192008002982,1.2949707648381197,0.831558706018845,['regular']
19,4.0,0.174,0.421,1,0.0,0.0,0.0,0.0,1.3633245788268709,2.037983417488018,0.13328420322614676,2.7921215873049396,0.8233806989168747,['watts']
19,4.0,0.184,0.316,1,0.0,0.0,0.0,0.0,1.2147890042373917,1.7097687298048672,2.787480528398696,2.3017434841701983,0.8200244829429093,['regular']
19,4.0,0.184,0.368,1,0.0,0.0,0.0,0.0,1.326767697189979,2.107487497881509,1.7804753527322599,1.3122806071270665,0.8078716232371779,['regular']
19,4.0,0.21,0.421,1,0.0,0.0,0.0,0.0,1.835844718712768,3.0181672045573693,1.1817261228943001,2.3507189069029115,0.6149196429789122,['watts']
19,4.0,0.219,0.421,1,0.0,0.0,0.0,0.0,-0.05026670480537192,2.9414976636457175,3.1415911249166193,1.9303205579208709,0.808094586119759,['watts']
19,4.0,0.237,0.316,1,0.0,0.0,0.0,0.0,2.910299988985294,2.046741789714858,1.8679010213889533,1.4120169730403913,0.8234275741608916,['watts']
19,4.0,0.253,0.316,1,0.0,0.0,0.0,0.0,1.1277941726259377,1.764193318685932,3.0904814982097593,1.9481890522700929,0.8093489081367935,['watts']
19,4.0,0.293,0.316,1,0.0,0.0,0.0,0.0,2.8936859874408247,2.0848283718312652,1.9183351568130007,1.589696317563624,0.80160392497122,['watts']
19,4.0,0.298,0.316,1,0.0,0.0,0.0,0.0,2.949889368626712,2.762087503618069,2.030549957718636,1.8177199366239338,0.88607979378423,['watts']
19,4.0,0.309,0.368,1,0.0,0.0,0.0,0.0,1.2964813992054265,2.7892911824254343,2.5231108621173934,2.904538554994893,0.6579792964663778,['watts']
19,4.0,0.321,0.368,1,0.0,0.0,0.0,0.0,1.8079148649161991,2.623186992687347,2.8469810217725904,1.7061625996673442,0.6653182648570777,['watts']
19,4.0,0.377,0.368,1,0.0,0.0,0.0,0.0,2.9518074806762487,2.747127084728737,2.011562556094462,1.799172734276189,0.8733134866379452,['watts']
19,4.0,0.386,0.316,1,0.0,0.0,0.0,0.0,2.9500246769298895,2.7517049566452902,2.014752786389217,1.8136695415017297,0.8484979828491083,['watts']
19,4.0,0.391,0.316,1,0.0,0.0,0.0,0.0,2.952038227268245,2.759034170514319,2.0201375050659216,1.8163244396604827,0.8780230127531464,['watts']
19,5.053,0.275,0.368,1,0.0,0.0,0.0,0.0,0.9209003909665757,2.000113250743578,3.141390292914018,1.9204367677774725,0.8170827400745703,['barabasi']
19,5.053,0.28,0.316,1,0.0,0.0,0.0,0.0,2.982567233862412,2.83979820933431,2.0114824136592686,1.840269616766321,0.8802085763092512,['barabasi']
19,5.053,0.402,0.368,1,0.0,0.0,0.0,0.0,0.9052015192275868,2.0194540716448395,3.1415348780818766,1.9091233537016579,0.807991461516358,['barabasi']
19,5.053,0.477,0.421,1,0.0,0.0,0.0,0.0,1.0310517923523608,2.3316559088529973,1.579042498774577,1.2389994925019105,0.7978924008768637,['barabasi']
19,5.474,0.268,0.263,1,0.0,0.0,0.0,0.0,1.1080107727837,1.8225455444600596,3.1359913550776097,1.9125766384270821,0.830633645052149,['gnm']
19,7.158,0.428,0.21,1,0.0,0.0,0.0,0.0,2.007377015919433,0.9557148094503174,3.141522679431046,1.8829101233088146,0.8083196919861456,['gnm']
19,7.684,0.514,0.263,1,0.0,0.0,0.0,0.0,1.7563328382545855,2.7467064806011012,1.8309626640925911,1.305734797426033,0.7420667419774353,['gnm']
19,8.316,0.426,0.263,1,0.0,0.0,0.0,0.0,0.2176239411008235,3.0848115348024137,1.976886017888901,0.8105792827350229,0.8659295725095564,['gnm']
19,9.158,0.505,0.21,1,0.0,0.0,0.0,0.0,1.7279746056848913,2.8757707199906957,1.8917357547035127,1.180056310545307,0.7778992724687088,['gnm']
19,9.474,0.558,0.21,1,0.0,0.0,0.0,0.0,2.9940698675313113,2.4881500457872514,1.8442140435223395,1.5901416301401268,0.8550344484003544,['gnm']
19,9.895,0.567,0.21,1,0.0,0.0,0.0,0.0,1.7387609890868072,2.8409999255215688,1.2362782078302148,1.924433770224339,0.7918102452324656,['gnm']
19,10.737,0.61,0.21,1,0.0,0.0,0.0,0.0,1.797609162943429,2.7848595166855645,1.9162149023321702,1.1559612279963265,0.7948962784031348,['gnm']
19,11.579,0.627,0.158,1,0.0,0.0,0.0,0.0,1.5645674210090437,1.699320069996769,2.4148310421936108,2.8922200583820343,0.861687871506607,['gnm']
19,12.526,0.711,0.158,1,0.0,0.0,0.0,0.0,1.6923017398457147,2.792402577537227,1.8087401230081666,1.379283051844917,0.8487115469528794,['gnm']
19,13.368,0.767,0.158,1,0.0,0.0,0.0,0.0,1.6941369635303785,2.9152697644003602,1.8624722167432806,1.0785659151528835,0.8847142290190688,['gnm']
19,15.684,0.868,0.158,1,0.0,0.0,0.0,0.0,2.1030257407381368,2.467538548172608,-0.0007533648735729606,2.019038031057713,0.8914238651535346,['gnm']
19,16.21,0.9,0.105,1,0.0,0.0,0.0,0.0,1.7505840479970027,2.801606381639866,2.9505913763686484,2.3667229435877193,0.897857549096507,['gnm']
19,16.842,0.935,0.105,1,0.0,0.0,0.0,0.0,1.69973001795025,2.9565581662225835,1.294410089818948,2.2082513577645706,0.9135909411376294,['gnm']
19,17.474,0.971,0.105,1,0.0,0.0,0.0,0.0,2.505498789240434,1.7785983451557832,1.7344255953061725,1.8756590691068804,0.9374669895567064,['gnm']
19,17.579,0.977,0.105,1,0.0,0.0,0.0,0.0,2.4641132469779015,1.7579204018240504,1.5689583362525785,1.5706792405123164,0.9277938737892896,['gnm']
19,17.684,0.983,0.105,2,1.851494305010646e-08,2.5777284977638193e-09,1.9000093533863586e-08,3.172416772368122e-08,2.459927947922477,1.7768678495009407,1.571259950259428,1.5699835703601477,0.9333490051202666,['gnm']
20,1.9,0.0,0.5,1,0.0,0.0,0.0,0.0,0.4604397346761348,2.975958834796518,1.9060315866837325,0.8383612354653498,0.757790985072005,['barabasi']
20,1.9,0.0,0.55,4,0.7284904986964249,0.2658569743710575,0.7645767655329482,0.6478643222781588,0.9442817220486747,2.2139739717489624,2.1975348351016906,1.8948094359619168,0.7578241763836826,['barabasi']
20,1.9,0.0,0.6,2,0.3606161456904999,0.4913075515536105,0.6250275074347058,0.08162360981380903,1.3440801737597932,2.348412917463225,1.6570588244115783,1.2380329561474075,0.7427279194727743,['barabasi']
20,1.9,0.0,0.7,1,0.0,0.0,0.0,0.0,0.44602813426612886,2.1669738769014106,2.8466448701365907,1.82689769490527,0.7850846793177528,['barabasi']
20,1.9,0.0,0.75,1,0.0,0.0,0.0,0.0,-0.6110830064341932,3.141592653589793,3.1388000048966425,1.966205848305405,0.7011097855456797,['barabasi']
20,2.0,0.0,0.4,1,0.0,0.0,0.0,0.0,0.9266972079894943,1.8926462191159183,2.819299788183291,2.2155147008321325,0.8333337278748651,['regular']
20,2.0,0.0,0.45,3,1.0283865978447635,0.5663485398538396,0.7892458996701435,0.773302520099265,1.3284952172883806,2.2197816556098053,1.9895593859427272,1.7689963959374708,0.8391658825961862,"['regular', 'watts']"
20,2.0,0.0,0.5,5,0.5810405997806892,0.40669303031199927,1.3393732633948885,0.5613784538099111,0.8417726791036475,2.508097114406512,1.9406715708831477,1.4789211910768274,0.7651491877858875,['watts']
20,2.0,0.0,0.55,1,0.0,0.0,0.0,0.0,0.5625499794173139,2.8766194977683144,1.8980786783305783,0.8797411837891875,0.8074908754467588,['watts']
20,2.0,0.0,0.6,1,0.0,0.0,0.0,0.0,1.4752038383085941,2.032569695504895,1.3609363681933235,1.1872258215462506,0.7293862074943714,['watts']
20,2.0,0.042,0.5,1,0.0,0.0,0.0,0.0,1.3331045073354626,2.1753944006554295,1.697074390691395,1.1974696518911343,0.7603494422915207,['watts']
20,2.0,0.083,0.45,1,0.0,0.0,0.0,0.0,0.5157723021767546,2.9134659214467513,1.9120575652497749,0.8580582399214608,0.8184421154952845,['watts']
20,3.0,0.05,0.4,1,0.0,0.0,0.0,0.0,2.7152585925368675,1.7602503685025084,2.797620301037437,2.4082751788011727,0.8329451256719429,['regular']
20,3.0,0.1,0.35,2,0.6273062252286846,2.094188262369079,1.116608564973301,0.740100621350602,2.35513796484883,0.7893545923345623,1.0160416097011453,2.3528122961056184,0.8226599172506022,['regular']
20,3.6,0.065,0.4,1,0.0,0.0,0.0,0.0,1.7014994794268323,1.8412780364539016,1.129544381187256,1.2389303472743913,0.8026585467787217,['barabasi']
20,3.6,0.09,0.55,1,0.0,0.0,0.0,0.0,0.2292848462906447,2.6381890544937363,3.0018180123538287,1.8789737136419762,0.7685935607016682,['barabasi']
20,3.6,0.313,0.45,1,0.0,0.0,0.0,0.0,1.808497735388975,2.540540408327351,0.8726483624790669,1.930467483404835,0.6662083537039863,['barabasi']
20,3.6,0.393,0.45,1,0.0,0.0,0.0,0.0,2.87705388605411,2.093160250189194,1.9322779933362377,1.5217946821314268,0.7622016810400236,['barabasi']
